user_name,post_message,timestamp_post,num_like_post,num_comment_post,num_share_post,label
8adb043a9c5e3709965af1f59feef76f,"Tại cơ_quan công_an , N.B.L đã thừa_nhận thừa_nhận hành_vi tung tin sai sự_thật và ký cam_kết sẽ không tái_phạm .",1584472875,2,0,0.0,0
-5430050473196042240,"PHÁT MIỄN_PHÍ HÀNG TRIỆU KHẨU_TRANG VẢI ĐỂ NGƯỜI_DÂN PHÒNG_BỆNH Huy_động cả hệ_thống chính_trị vào_cuộc , hàng triệu khẩu_trang sẽ đến tận_tay người_dân Thái_Nguyên và người đang sinh_sống tại Thái_Nguyên vào cuối tuần này và tuần tới .Theo tin từ Sở Y_tế tỉnh Thái_Nguyên : người_dân tỉnh Thái_Nguyên đều sẽ sớm được nhận khẩu_trang vải do TNG sản_xuất và miễn_phí .Còn theo UBND thành_phố Thái_Nguyên , mỗi người_dân thành_phố được nhận 2 khẩu_trang vải để phòng_chống dịch_bệnh ( ... cả người hộ_khẩu và tạm_trú tạm_vắng ) .UBND thành_phố Thái_Nguyên cấp_phát theo xã_phường để triển_khai xuống các tổ_dân_phố .Các tổ_dân_phố có trách_nhiệm phát đến từng hộ gia_đình , người_dân .Thời_gian : Ngày 9/2/2020 .Sau khi có chứng_nhận từ Bộ Y_tế vào ngày 4/2 , công_ty CP Đầu_tư và Thương_mại TNG đang chạy_đua với thời_gian để sản_xuất khẩu_trang vì trách_nhiệm xã_hội và sức_khoẻ cộng_đồng ; đảm_bảo cung_cấp số_lượng khẩu_trang cho các cơ_quan_chức_năng để cấp_phát cho nhân_dân .Chi_tiết chương_trình Toạ_đàm : "" Thái_Nguyên chủ_động ứng_phó với dịch viêm đường hô_hấp cấp do virus Corona "" với rất nhiều thông_tin cập_nhật , mới , nóng sẽ được phát_sóng trong chương_trình truyền_hình 6/2/2020 .Mời quý_vị và các bạn quan_tâm theo_dõi !Xem thêm",1970-01-01 00:00:00,3000,974,4300,0
c883af94fe4e7967491b9a1819dc21ca,"Cuộc thi Hoa hậu Việt Nam chính thức tuyển sinh trên cả nước. Thời gian đăng ký đối với khu vực phía Nam đến hết ngày 08/8/2020, đối với khu vực phía Bắc đến hết ngày 30/8/2020.
Cảm ơn Công ty Điện Máy AQUA Việt Nam đã đồng hành cùng cuộc thi Hoa hậu Việt Nam 2020 trong vai trò là NTT Kim Cương. AQUA Việt Nam là thương hiệu điện máy chuyên cung cấp các sản phẩm tủ lạnh, máy giặt, máy lạnh chất lượng được tin dùng tại Việt Nam rất nhiều năm qua. Thông qua cuộc Hoa Hậu Việt Nam 2020, AQUA Việt Nam mong muốn “Khơi nguồn cảm hứng sống” cho phụ nữ Việt, giúp phái đẹp luôn tự tin và hạnh phúc vẹn tròn trong cuộc sống.
Mọi thắc mắc của các bạn sẽ được Ban tổ chức giải đáp qua:
Hotmail: <URL>
Hotline: <PHONE>
#HoaHauVietNam #HoaHauVietNam2020
#MissVietnam #MissVietnam2020
#TienPhong #SenVang
#AQUAVietnam #InspiredLiving #KhoiNguonCamHungSong",2020-06-14 20:18:25,12.0,2.0,0.0,0
808e278b22ec6b96f2faf7447d10cd8e,"Từ đầu tháng 2/2020 đến nay, hệ thống loa truyền thanh tại các xã, phường đã trở thành một trong những kênh truyền thông quan trọng trong việc đưa thông tin về phòng, chống dịch Covid-19 len lỏi tới mỗi gia đình.",2020-03-05 00:34:22,6.0,4.0,0.0,0
6106006609090021a14d0730be7cb9d1,"Theo Tổng_Giám_đốc WHO Tedros_Adhanom_Ghebreyesus , ngay cả khi COVID-19 trở_thành đại_dịch , chúng_ta vẫn có_thể kiềm_chế và kiểm_soát được nó .",1583792824,13,0,2.0,0
ac8e6aeccbc5a4daedc25b9de37c52eb,"Thứ rau mọc dại bỗng đắt hàng vì chị em đua nhau mua, trổ tài làm bánh
<URL>",2020-04-13 17:32:41,0.0,0.0,0.0,0
39381172bc214607899631008ded4621,"Chỉ vì xảy ra mâu_thuẫn qua mạng xã_hội Facebook , hai nhóm thanh_niên ở phường Hoà_Quý và phường Hoà_Xuân ( thành_phố Đà_Nẵng ) đã hẹn nhau hỗn_chiến bằng hung_khí , gây náo_loạn cả khu dân_cư trong đêm .",1589787970.0,3,0,0,0
f37c0bdd776637e86a3ee2f34277648a,"Có những địa phương, sau khi Luật Tố tụng hành chính năm 2015 có hiệu lực thi hành, Chủ tịch UBND làm văn bản ủy quyền thường xuyên cho Phó chủ tịch tham gia tố tụng. Sau đó, Phó chủ tịch cũng chưa tham gia bất kỳ phiên đối thoại hoặc phiên tòa nào.",2020-05-20 11:05:15,29.0,1.0,15.0,0
0f5dff33ea5ddb4dcffd7888b100d782,"CNN đăng_tải câu_chuyện buồn của Ben_Luderer , người bị Covid-19 cướp đi mạng sống khi tuổi_đời còn trẻ với thể_chất khoẻ_mạnh .Trường_hợp này để lại nhiều câu hỏi về lý_do "" bí_ẩn "" khiến những người như Ben không chống_chọi nổi với virus corona "" tử_thần "" .",1586196947,4,0,1.0,0
f8e05a6487e40c137b31ca2235ffd90c,"Sân golf cạnh biển được chuyển thành khu đô_thị môt cách nhanh_chóng , giờ toàn biệt_thự , nhà_vườn .Nguyên Bí_thư tỉnh rất bức_xúc nên đi tố_cáo nhiều năm liền , thanh_tra chính_phủ kết_luận 2 lần vẫn chưa xong",1592964174.0,16,5,1,0
b4cfab29437b9d93999e63156cc1d06b,"Đây là phát biểu của đồng chí giám đốc sở Y tế Vĩnh Phúc Nguyễn Thanh Hải. Đề nghị đồng chí sản xuất máy thổi để đo ""nồng độ"" virus của người dân, sau đó xử phạt tùy theo nồng độ 😄",2020-02-16 07:00:26,45.0,23.0,10.0,1
397e99a4b2c9371e2cd500923649918f,"Nếu công ty Tài chính của Agribank (ALC1) được phép phá sản như ALC 2 trước đó thì có rất nhiều điều đáng phải xem xét lại. ALC2 phá sản đã cuốn đi luôn khoản tiền gửi 1.600 tỷ đồng của BHXH tại đây, trong khi khoản vay nhận được sự bảo lãnh của Agribank và cũng cũng là công ty con của Agribank.

Hiện ALC 1 đang âm vốn hơn 300 tỷ, lỗ gần 700 tỷ đồng, không cho phá sản, không thoái vốn được Agribank cũng rất khó tiến lên CPH.

Nhiều người chê Agribank vì đặc tính nhà nước muốn thay đổi thì điều đầu tiên phải thay đổi không phải là nhân sự, sau đó là tới văn hoá mới mong làm nên một diện mạo mới.

",2020-06-05 02:04:52,14.0,5.0,2.0,0
6461e748ae05e95f53c2b07fc77cb647,"Một nguồn tin của Thanh Niên cho biết, trong khuya 9.2, chuyến bay của hãng Vietnam Airlines sẽ xuất phát từ sân bay Nội Bài chở hàng hóa đến Vũ Hán để giúp người dân Trung Quốc phòng, chống dịch do chủng mới của virus Corona (nCoV) gây ra, sau đó sẽ đón học sinh, sinh viên, phụ huynh người Việt đang ở Vũ Hán có nguyện vọng về nước. #doisong #nCoV #virútCorona #VũHán #viruscorona",2020-02-09 17:22:38,7800.0,135.0,2100.0,0
7050444021058475008,"Số 116 , nam , bác_sĩ 29 tuổi , BV Nhiệt_đới TW 20 ngày liên_tục khám sàng_lọc , điều_trị cho bệnh_nhân dương_tính Covid 19 , cấp_cứu cho bệnh_nhân nặng 20 ngày liên_tục ở khu cách_ly cho nhân_viên y_tế trong bệnh_viện , không một bữa cơm nhà Chúng_tôi không biết gì về anh ngoài những thông_tin này , nhưng thấy cổ nghèn_nghẹn .Anh là một trong những người mang bộ áo trắng , áo xanh , không biết tên , biết mặt nhưng hết_lòng chăm_sóc bệnh_nhân kể từ những ngày đầu bùng dịch cho đến lúc ... này .Giờ_đây , con virus vô_tình không trừ một ai , khiến anh đã thấm mệt .Anh hãy tạm nghỉ_ngơi và tiếp_tục kiên_cường chiến_đấu với virus nhé .Sẽ có những đồng_nghiệp tận_tâm chăm_sóc anh .Những người_dân như chúng_tôi chỉ biết cầu_mong anh và các anh_chị đồng_nghiệp của anh ở tuyến đầu khoẻ_mạnh , kiên_cường để tiếp_tục công_việc mà các siêu_nhân cũng phải ngả mũ thán_phục như của các anh_chị !Fighting !Chúng_ta nhất_định phải thắng !( Theo FB Vũ_Minh_Hường ) # covid 19 # chungtanhatdinhphaithang Xem thêm",1584952941.0,50000,2500,3500,0
1049371931483827968,"Công an huyện Thanh Hà, tỉnh Hải Dương vừa khởi tố vụ án gây rối trật tự công cộng tại Nhà máy nước sạch Phượng Hoàng ở xã An Phượng và khởi tố năm bị can về tội gây rối trật tự công cộng…

",2020-05-12 18:52:25,3.0,0.0,0.0,0
cba6f5eb72634138bbe6627eb88dfd90,"Máy xét_nghiệm nCoV của Hải_Phòng có giống của Hà_Nội không nhỉ , bài báo_viết tận 10 tỷ đồng , hay_là báo_viết sai ?[ < URL > ] ( < URL > )",1587775686.0,81,52,8,0
c82927cf740d203268a6c7833489e6e1,"MU chốt thương vụ Grealish, Ngoại hạng Anh trở lại vào tháng Sáu, Sir Alex từng định bán Ronaldo cho Barcelona, Real Madrid có lợi thế mua Haaland,... Rất nhiều thông tin nóng hổi trong bản tin sáng 19/4",2020-04-18 17:55:22,14.0,0.0,0.0,0
fb9466a484a586069d6008123920fb81,"Thay_vì vào màn_hình khoá như thông_thường , một_số dòng sản_phẩm điện_thoại Samsung tại Việt_Nam bất_ngờ hiện lên màn_hình đen và báo lỗi .",1590196174,35,4,4.0,0
501d6403c7e04e22489a972444ce7242,Một trong các tác_phẩm đạt giải cuộc thi thiết_kế mẫu Phiếu hồi_đáp quốc_tế tại Việt_Nam sẽ được Bộ T T&T T lựa_chọn dự thi quốc_tế và có cơ_hội được sử_dụng tại Đại_hội_UPU lần 27 nhiệm_kỳ 2021 - 2024 .,1592330265,7,0,0.0,0
1da0a6c8a9afc19f190b03accf93b8ab,"Chết chết , kinh_phí đầu_tư cho Quốc_phòng thế_nào mà ông bảo chiến_sỹ kham_khổ ?QH vào_cuộc xem nỗi năm cho vào Quốc_phòng bao_nhiêu , lương_lậu tướng_tá ra sao mà chiến_sỹ kham_khổ như_vậy ?Rồi cứ lý_do chiến_sỹ kham_khổ rồi mang đất quốc_phòng bán đi thì bán hết dọc các điểm xung_yếu trên cả nước thì khác gì tự giết mình hả ông ?Để xảy ra cái chuyện này thì đâu phải mình ông này quyết được , các ban pháp_chế , cấp trên là ai quản_lý giám_sát , không_lẽ một cá_nhân cứ bán đất lấy tiền là được thì cơ_chế này hỏng rồi , chúng bán cả 63 tỉnh_thành xong rồi mới bỏ_tù chúng sao ?< URL >",1589850313.0,25,2,3,0
8466773a8416ea48e4e736e0c4662c7e,"Tiếp_nhận cả nghìn mẫu bệnh_phẩm chuyển đến mỗi ngày , các bác_sĩ bệnh_viện Bệnh Nhiệt_đới TP HCM nhiều đêm thức trắng để tách chiết , tìm mẫu dương_tính nCoV .👉 Theo_dõi VnExpress trên TikTok tại đây : < URL >",1589781602,395,13,54.0,0
7a32287052c5f13a0f1aaa120c713c8a,"Tại kỳ họp thứ 44 vừa diễn ra , Uỷ_ban Kiểm_tra Trung_ương đề_nghị Bộ_Chính_trị , Ban_Chấp_hành Trung_ương xem_xét , thi_hành kỷ_luật khai_trừ ra khỏi Đảng đối_với ông Nguyễn_Văn_Hiến , cựu Thứ_trưởng Bộ Quốc_phòng",1588575701.0,75,13,3,0
